topic,query,title,url,timestamp,search_depth
vaccination trends,site:facebook.com suburban communities and vaccine safety,Suburban Community Hospital... - Suburban Community Hospital - Facebook,https://www.facebook.com/suburbanhosp/posts/suburban-community-hospital-would-like-to-thank-more-than-the-curve-reporter-kev/3808209875868160/,2024-11-30T16:55:05.534944,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Suburban Community Hospital... - Suburban Community Hospital - Facebook,https://www.facebook.com/suburbanhosp/posts/suburban-community-hospital-announces-its-first-covid-19-vaccine-clinicsuburban-/3800241426665005/,2024-11-30T16:55:12.373435,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Healthcare Risk Management... - Suburban Community Hospital - Facebook,https://www.facebook.com/suburbanhosp/posts/healthcare-risk-management-week-june-21-25its-healthcare-risk-management-week-we/4184701091552368/,2024-11-30T16:55:13.100936,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Cook County's allocation of remaining United Center vaccine ...,https://www.facebook.com/EricHorngABC7/videos/cook-countys-allocation-of-remaining-united-center-vaccine-appointments-will-be-/203933224857260/,2024-11-30T16:55:14.312777,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Q&A with Dr. Katie Schmelka | Strong Families Suburban was live ...,https://www.facebook.com/projecthelpdupage/videos/qa-with-dr-katie-schmelka/733068010704968/,2024-11-30T16:55:18.294247,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,"An Update from Dr. Rocky Singh, Chief Medical Officer",https://www.facebook.com/iuhealthwest/videos/an-update-from-dr-rocky-singh-chief-medical-officer/688604565100701/,2024-11-30T16:55:19.892020,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Our suburban communities need and... - Safe Suburbs USA PAC - Facebook,https://www.facebook.com/safesuburbsUSA/posts/857201543264494/,2024-11-30T16:55:21.459775,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Do you have questions about... - Suburban Community Hospital - Facebook,https://www.facebook.com/suburbanhosp/posts/do-you-have-questions-about-covid19-vaccines-find-the-latest-news-and-updates-at/4414654311890377/,2024-11-30T16:55:22.299518,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Cook County coronavirus vaccine update,https://www.facebook.com/Fox32Chicago/videos/cook-county-coronavirus-vaccine-update/771081243752946/,2024-11-30T16:55:26.715608,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Safety Council of Minnesota - Facebook,https://www.facebook.com/SafetyCouncilofMN/,2024-11-30T16:55:27.282515,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,"Citizens for Vaccine Safety Alliance, Inc. - Facebook",https://www.facebook.com/CitizensforVaccineSafetyAllianceInc/,2024-11-30T16:55:27.823581,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,South Suburban Community of the Deaf - Facebook,https://www.facebook.com/groups/147459615437285/,2024-11-30T16:55:29.166968,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,The updated guidance comes... - My Suburban Life - Facebook,https://www.facebook.com/mysuburbanlife/posts/the-updated-guidance-comes-after-a-cdc-analysis-of-new-safety-data-on-2500-women/4383474215047819/,2024-11-30T16:55:30.477966,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,The COVID-19 vaccine is here... - Suburban Community Hospital - Facebook,https://www.facebook.com/suburbanhosp/posts/the-covid-19-vaccine-is-here-and-doses-are-rolling-out-across-the-country-and-wo/3837818842907263/,2024-11-30T16:55:31.261993,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,The COVID-19 vaccine is here... - Suburban Community Hospital - Facebook,https://es-la.facebook.com/suburbanhosp/posts/3837818842907263/,2024-11-30T16:55:32.180177,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Your health and well-being... - Suburban Community Hospital - Facebook,https://www.facebook.com/suburbanhosp/posts/your-health-and-well-being-are-our-highest-priorities-that-is-why-we-have-set-hi/3861108080578339/,2024-11-30T16:55:33.675805,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,New lessons learned in building COVID-19 vaccine acceptance,https://research.facebook.com/blog/2022/4/new-lessons-learned-in-building-covid-19-vaccine-acceptance/,2024-11-30T16:55:36.265478,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,COVID-19 FAQ: Is it safe for... - Suburban Community Hospital - Facebook,https://www.facebook.com/suburbanhosp/posts/covid-19-faq-is-it-safe-for-me-to-get-a-covid-19-vaccine-if-i-would-like-to-have/3946629692026177/,2024-11-30T16:55:36.837486,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,The FDA has approved the Pfizer COVID-19 vaccine for ... - Facebook,https://pt-br.facebook.com/SuburbanMilwaukeeNow/videos/the-fda-has-approved-the-pfizer-covid-19-vaccine-for-emergency-use-in-younger-te/933756850757781/,2024-11-30T16:55:38.118519,advanced
vaccination trends,site:facebook.com suburban communities and vaccine safety,Pfizer has begun a study... - My Suburban Life - Shaw Local - Facebook,https://nl-nl.facebook.com/mysuburbanlife/posts/pfizer-has-begun-a-study-comparing-its-original-covid-19-vaccine-with-doses-spec/4960724843989417/,2024-11-30T16:55:40.329051,advanced
