topic,query,title,url,timestamp,search_depth
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,U.S. Surgeon General Dr. Vivek Murthy Busts COVID-19 Vaccine ... - Facebook,https://www.facebook.com/NowThisNews/videos/us-surgeon-general-dr-vivek-murthy-busts-covid-19-vaccine-myths/502663594129542/,2024-11-30T17:17:34.641397,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Tech Talk: No microchips in COVID-19 vaccines - Facebook,https://www.facebook.com/jordyjournokstu/videos/tech-talk-no-microchips-in-covid-19-vaccines/858185435050762/,2024-11-30T17:17:35.776011,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,WTOV NEWS9 - Pets receive annual vaccines & microchips in... - Facebook,https://www.facebook.com/WTOV9/posts/10157912248091887/,2024-11-30T17:17:36.505025,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,WFXR News - MICROCHIPS IN COVID VACCINES? President Joe... - Facebook,https://www.facebook.com/wfxrnews/posts/2687399661553446/,2024-11-30T17:17:37.562492,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Busting vaccine myths with an infectious disease expert | Microchips ...,https://www.facebook.com/sbsnews/videos/busting-vaccine-myths-with-an-infectious-disease-expert/518283032789540/,2024-11-30T17:17:39.117650,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Vaccines ️ Microchip ️... - Devoted Doxies Canada - Facebook,https://www.facebook.com/devoteddoxiescanada/posts/1046174390537387/,2024-11-30T17:17:41.167290,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Low-Cost Dog & Cat Microchip & Vaccines | The City of La ... - Facebook,https://www.facebook.com/cityoflamirada/videos/low-cost-dog-cat-microchip-vaccines/10156550539443216/,2024-11-30T17:17:42.003790,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Low cost vaccines and microchips... - The Rawley Project - Facebook,https://www.facebook.com/rawleyproject/posts/low-cost-vaccines-and-microchips-available-through-our-program-fixbend-this-satu/260888636183244/,2024-11-30T17:17:43.048471,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Fact vs. Myth: Microchips | Fact vs. Myth. Does the COVID-19 vaccine ...,https://www.facebook.com/uscupstate/videos/fact-vs-myth-microchips/384166619821149/,2024-11-30T17:17:44.363826,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,"Even now,... - National Rural Health Association - Facebook",https://www.facebook.com/ruralhealth/posts/even-now-misinformation-abounds-covid19-vaccines-do-not-contain-microchips-wont-/10159979633954747/,2024-11-30T17:17:45.085927,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Wellstar COVID Myth Busters: The Vaccine Contains a Microchip - Facebook,https://www.facebook.com/WellstarSylvanGroveHospital/videos/wellstar-covid-myth-busters-the-vaccine-contains-a-microchip/891010051505807/,2024-11-30T17:17:47.050468,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Wellstar COVID Myth Busters: The Vaccine Contains a Microchip ...,https://www.facebook.com/wellstarhealthsystem/videos/wellstar-covid-myth-busters-the-vaccine-contains-a-microchip/342571490992890/,2024-11-30T17:17:49.061257,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,KSL 5 TV - PLAN YOUR VACCINE FACT #6: There are no... - Facebook,https://www.facebook.com/ksltv/posts/plan-your-vaccine-fact-6-there-are-no-microchips-or-tracking-devices-in-vaccines/10159712726558676/,2024-11-30T17:17:50.364074,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,TheDoctorResponds | Do vaccines have microchips in them? - Facebook,https://www.facebook.com/NHCOA/videos/thedoctorresponds-do-vaccines-have-microchips-in-them/4658171454193180/,2024-11-30T17:17:51.144839,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Cook County hosts two free Partners in Prevention rabies vaccine and ...,https://www.facebook.com/cookcountygov/videos/cook-county-hosts-two-free-partners-in-prevention-rabies-vaccine-and-microchip-c/6794203723924980/,2024-11-30T17:17:51.563857,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Bright in the Middle Community - Facebook,https://www.facebook.com/groups/brightinthemiddlecommunity/,2024-11-30T17:17:52.409296,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,I grew up in a middle-class household. For most of my ... - Facebook,https://www.facebook.com/KamalaHarris/videos/i-grew-up-in-a-middle-class-household-for-most-of-my-childhood-we-were-renterswh/1203659107501105/,2024-11-30T17:17:55.040614,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Middle River Community Theatre - Facebook,https://www.facebook.com/MiddleRiverTheatre/,2024-11-30T17:17:56.188870,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,Does The Vaccine Contain A Microchip? - Facebook,https://www.facebook.com/fox13newsutah/videos/does-the-vaccine-contain-a-microchip/842846196288214/,2024-11-30T17:17:56.861594,advanced
vaccine safety,site:facebook.com middle-class communities view on microchips in vaccines,"Today's LH&A Class is about Vaccines, with a special focus on the ...",https://www.facebook.com/sicangu.co/videos/todays-lha-class-is-about-vaccines-with-a-special-focus-on-the-covid19-vaccinei-/1642240342651006/,2024-11-30T17:17:58.333940,advanced
